URL,Video_ID,Username,Views,Thumbnail,Post_Date,Crawl_Date,Date_Text,Description,Hashtags,Music,Likes,Comments,Shares,Saves
https://www.tiktok.com/@scarlett_whitening/video/7477401601947258118,7477401601947258118,scarlett_whitening,6561,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o4i4Bf2UCioEISElhAzoiB5FEWIoAA5wDgmA1L?lk3s=81f88b70&x-expires=1742036400&x-signature=PPOTABq%2FGKzUOyGaI5DI7DTNV5k%3D&shp=81f88b70&shcp=-,2025-03-03,2025-03-13 18:27:16,3-3,"‼️DANCE CHALLENGE RAMADAN‼️  🎁Menangkan hadiah exclusive mulai dari 1 tahun bodycare gratis sampai 1 handphone😱  🗣️Challenge ini  bisa kamu ikuti di TikTok loh!  Syaratnya gampang, cukup ikuti langkah-langkah di bawah ini:  💜 Cara Ikutan: 1️⃣ Buat video dance sesuai kreativitas kamu dengan lagu Ramadhan Happy & Pretty  2️⃣ Upload di Instagram/TikTok (Reels/Feed/Story). 3️⃣ Mention & Follow @scarlettofficial @scarlettbeautyverse. Dan tiktok @scarlett_whitening 4️⃣ Gunakan hashtag: #HappyAndPrettyChallenge  #ManisnyaRamadhan  5️⃣ Tag 3 temanmu buat ikut challenge ini!  Yuk, berseri lahir batin & happy selama Ramadan! 🌙✨ Join now & let’s dance! 💃🏻 #HappyAndPrettyChallenge ","#HappyAndPrettyChallenge , #ManisnyaRamadhan , #HappyAndPrettyChallenge ",Ramadan Happy & Pretty - Scarlett Official,54,13,3,4
https://www.tiktok.com/@scarlett_whitening/video/7455203136009932037,7455203136009932037,scarlett_whitening,14.5K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oc2EIUB3yAsQZzvihM3ZniA3A8JBBYiwPAEis?lk3s=81f88b70&x-expires=1742036400&x-signature=dIcgyeMQ2oUXPQb3nYGvzsc699o%3D&shp=81f88b70&shcp=-,2025-01-02,2025-03-13 18:28:30,1-2,Terima kasih 2024! Banyak banget moment yang udah kita lewatin bersama🩷🫶🏻  Tahun 2025 harus sama-sama kita lagi ya🩷 #LevelUpYourBeauty  ,#LevelUpYourBeauty ,original sound  - Scarlett Whitening Official,208,23,64,14
https://www.tiktok.com/@scarlett_whitening/video/7345381989815438598,7345381989815438598,scarlett_whitening,7.7M,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/833e9fee5dd5458791f00df62f9b19a6_1710230063?lk3s=81f88b70&x-expires=1742036400&x-signature=sQ5yGWLIiVBPZIYSwRCXRRGx4ho%3D&shp=81f88b70&shcp=-,2024-03-12,2025-03-13 18:29:01,2024-3-12,"✨Menggenggam harapan dan mewujudkannya menjadi kenyataan✨  Sejak 3 tahun terakhir, Scarlett konsisten untuk terus menjadi inspirasi dan mewujudkan impian mereka yang ingin pergi ke tanah suci 💗  Kita akan selalu percaya bahwa mimpi bisa menjadi kenyataan, dan kami berkomitmen untuk selalu menjadi bagian dari perjalanan menggapai impian pergi ke tanah suci.  #NyatakanHarapan  bersama Scarlett💗 #Scarlett  ","#NyatakanHarapan , #Scarlett ",suara asli  - Scarlett Whitening Official,22.5K,120,208,524
https://www.tiktok.com/@scarlett_whitening/video/7481234697578630406,7481234697578630406,scarlett_whitening,677,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ogQsvx9SDlAABIcw1YvBZrAYEiUD1iAEEiKV3?lk3s=81f88b70&x-expires=1742036400&x-signature=VFGjs2vbA4c%2FZyiLCw%2FrcjKmwQU%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:29:33,1h ago,"Introducing Scarlett x Jenahara Nasution NEW! Perfume Banana Fusion  🍌Floral, Musky, Vanilla 🕐Wangi tahan lebih lama  💫Wellness Scentz™️ technology yang meningkatkan positivitas pada diri agar lebih percaya diri dan optimis  Ramadan yang hangat dan ceria dengan Banana Fusion #ManisnyaRamadan ",#ManisnyaRamadan ,original sound  - Scarlett Whitening Official,7,0,1,0
https://www.tiktok.com/@scarlett_whitening/video/7481174436939369746,7481174436939369746,scarlett_whitening,516,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oYGpoI3QMikDPEeeAQ8HAvAADWYJAPDEFmerLk?lk3s=81f88b70&x-expires=1742036400&x-signature=QKVr%2FxvdSZ0wnbvT%2B2tj2Q3pohk%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:30:04,1h ago,"Scarlett promo dari 580rb, cuma jadi 60rban per pcs!?!   Ada banyak freebiesnya lagi😱 #SuperBrandDay",N/A,original sound  - Scarlett Whitening Official,4,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7481223771156696328,7481223771156696328,scarlett_whitening,563,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIoqnBIyMAD7gpAlEXDCCmASeUFyV0zEBA35fA?lk3s=81f88b70&x-expires=1742036400&x-signature=y5pnJ7Jdv084Wgxj42iC6RhHewg%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:30:35,2h ago,"Parfum Scarlett ada yang baru?  Yuk cobain Caramel latte, banana fusion .. jadi 60rban dari 75rb  #SuperBrandDay",N/A,original sound  - Scarlett Whitening Official,12,0,1,1
https://www.tiktok.com/@scarlett_whitening/video/7481209170042080530,7481209170042080530,scarlett_whitening,1126,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oQCye3IgUGAFQEpLG4V730fwAZDBBCAQrAOn8l?lk3s=81f88b70&x-expires=1742036400&x-signature=lE611BkO3epbwSdrRMm4Xr3N%2FzA%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:31:09,2h ago,Scarlett lagi sedekah ya? sebanyak ini cuma 40rban aja! #SuperBrandDay,N/A,original sound  - Scarlett Whitening Official,15,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7481174541419449618,7481174541419449618,scarlett_whitening,2221,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ocZbEJMeQQHRZrgDPePEkMKCpQl1ofq8AAqXmr?lk3s=81f88b70&x-expires=1742036400&x-signature=8paMY0BpVkvwPqgjmf0zzNSbmlg%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:31:40,5h ago,"Dikira 75RIBU, padahal harganya cuma...🤫  Yang tau-tau aja ya👀 #SuperBrandDay",N/A,original sound  - Scarlett Whitening Official,14,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7481118879922670856,7481118879922670856,scarlett_whitening,2749,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oMQXIUiErDAeihAvAkF5BVnAGCogVCm0QZfCkE?lk3s=81f88b70&x-expires=1742036400&x-signature=F%2BRB6fHvOZ7R93EiOoLDwSNS4X4%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:32:11,8h ago,"Kalo aku kasih kamu produk ini, kamu mau kasih produknya ke siapa?   #SuperBrandDay",N/A,original sound  - Scarlett Whitening Official,18,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7480842388932513032,7480842388932513032,scarlett_whitening,12K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ocKBcADAiDWAIliwz8dAbSKfTUyKBvB6REA6AT?lk3s=81f88b70&x-expires=1742036400&x-signature=wMYjT2l6lAa4ywCj7%2B7wJHRfWPc%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:32:42,1d ago,"Pelajaran di bulan Ramadan ini:  Jangan gampang emosi, sabar dalam tiap keadaan dan meminta maaf tidak akan membuat kita jadi rendah🤍  #ManisnyaRamadan",N/A,original sound  - Scarlett Whitening Official,56,0,1,5
