URL,Video_ID,Username,Views,Thumbnail,Post_Date,Crawl_Date,Date_Text,Description,Hashtags,Music,Likes,Comments,Shares,Saves
https://www.tiktok.com/@somethincofficial/video/7474081483360177416,7474081483360177416,somethincofficial,196.1K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-22,2025-03-13 16:47:19,2-22,Lip glaze that hangs with you—literally! 🔑💋 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",next door jedag jedug - Zachz Winner,3323,124,179,390
https://www.tiktok.com/@somethincofficial/video/7474072968511917320,7474072968511917320,somethincofficial,119.4K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-22,2025-03-13 16:47:50,2-22,PR Package cantik ini khusus buat kamu! Komen buat yang mau!😍💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",som original - Milton - ratomilton,2107,1273,83,155
https://www.tiktok.com/@somethincofficial/video/7473865164266196229,7473865164266196229,somethincofficial,70.1K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-21,2025-03-13 16:48:24,2-21,"Follow Somethinc, siap siap ketemu Minthinc!! #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",suara asli  - eka,275,10,10,26
https://www.tiktok.com/@somethincofficial/video/7473848252937325841,7473848252937325841,somethincofficial,251K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oYzFtAUBnCc1iqOiiAAH4AEUEBW4fu1gtRIXCe?lk3s=81f88b70&x-expires=1742025600&x-signature=wtBehi5MuFp7gJ%2FsrWrllL0bmZY%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:48:55,2-21,Make some noise for our NEW Brand Ambassador... @Bernadya  🎤🌟 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",BORN FOR THIS - Foxxi,5021,90,290,103
https://www.tiktok.com/@somethincofficial/video/7473847696122514704,7473847696122514704,somethincofficial,314.4K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIdEEfHwYglRDeAQAzvEAsCU4BuFI8yBniDOAF?lk3s=81f88b70&x-expires=1742025600&x-signature=t%2FkVt1ipXwTlObiDy5LtiPnpUwY%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:49:26,2-21,TRY ON! Forever Stay Comfort Lip Glaze💋✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Revival - Dombresky & Noizu & Reblok,5311,166,603,1823
https://www.tiktok.com/@somethincofficial/video/7473803045835476231,7473803045835476231,somethincofficial,102.6K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIEHrNIgUMAFaEEkFvRb7ufZAhDfBCAQdAJnQw?lk3s=81f88b70&x-expires=1742025600&x-signature=uEbBKrthq7cZi50ilBLaqHQk0lw%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:49:57,2-21,Spill Lippies yang dipakai Bernadya👀💋 komen warna favorit kalian apa?! #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ","Diet Pepsi slowed - Hi, fashion",2911,35,33,111
https://www.tiktok.com/@somethincofficial/video/7473797996044455176,7473797996044455176,somethincofficial,75.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEQCzAI4HABiwdAYEGCCByd4hKi7I34iEAA5fA?lk3s=81f88b70&x-expires=1742025600&x-signature=PTZMOdJQVcP3djNlp9xW5rYQYEg%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:50:28,2-21,"Make some noise for our NEW Brand Ambassador… @Bernadya  🎤🌟  Let’s get up close with the chart-topping singer in 10 questions– plus, she spilled some tea on our 𝘶𝘯𝘴𝘵𝘰𝘱𝘱𝘢𝘣𝘭𝘦 collab!  Say hi to Bernadya in the comments below 👋",N/A,Aesthetic Coffee - Febri Handika,1936,19,29,75
https://www.tiktok.com/@somethincofficial/video/7473738362503843080,7473738362503843080,somethincofficial,174.3K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRDXAAhnCBRgHd4CfFEg1D2EuARaZAIEWfAUA?lk3s=81f88b70&x-expires=1742025600&x-signature=9Askvt7ZcJVT1hrDy0UyzOyReGs%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:51:00,2-21,Gak takut lippies luntur atau transfer didepan ayang😘💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Funny lazy donkey (hilarious song)(937200) - LEOPARD,457,8,22,49
https://www.tiktok.com/@somethincofficial/video/7473718574524173586,7473718574524173586,somethincofficial,74.7K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEHI3wwmDDeb7ohv9KFFAtQEjAlaAN2fIAEPAf?lk3s=81f88b70&x-expires=1742025600&x-signature=SQVzZ9n1DA%2FpylLCN0O0jqJAWrc%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:51:31,2-21,"Forever on Stay, forever on Play💜💋 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",off the record by ive speed ver. - 𐙚,1110,9,49,143
https://www.tiktok.com/@somethincofficial/video/7473709317640785170,7473709317640785170,somethincofficial,103.9K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogkVA3MEfLEybAwPAEAIj8OFgfCZ4sIoDDeEAH?lk3s=81f88b70&x-expires=1742025600&x-signature=Ouzzq459bL%2FZAKa%2FQsvczq2F2RU%3D&shp=81f88b70&shcp=-,2025-02-21,2025-03-13 16:52:04,2-21,Merem dikit launching produk baru!💜✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Beat Way Up - Type Beats Trap,614,10,13,49
