URL,Video_ID,Username,Views,Thumbnail,Post_Date,Crawl_Date,Date_Text,Description,Hashtags,Music,Likes,Comments,Shares,Saves
https://www.tiktok.com/@msglowbeauty/video/7472049605237050631,7472049605237050631,msglowbeauty,68.7K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oED7yYVpZY1KIklYAAXAACEiEiONivBEBAxiI?lk3s=81f88b70&x-expires=1742040000&x-signature=ovEm67nNghdbhEBFd3eopjdNALs%3D&shp=81f88b70&shcp=-,2025-02-16,2025-03-13 21:04:45,2-16,Bener bener bersyukur banget ❤️✨ terima kasih banyak buat Bapak Ibu founder tersayang kita ❤️ #glowtospain  #eliteglowbal  #lifeatmsglow  ,"#glowtospain , #eliteglowbal , #lifeatmsglow ",original sound  - msglow.beauty,285,10,6,9
https://www.tiktok.com/@msglowbeauty/video/7471806695707020551,7471806695707020551,msglowbeauty,148.6K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/owxYk4CERQTAJUcfqmIF58DneUUFEBzTBgVBMs?lk3s=81f88b70&x-expires=1742040000&x-signature=AUNbKMEE%2FeVYsQnyQCXW7Ligdes%3D&shp=81f88b70&shcp=-,2025-02-16,2025-03-13 21:05:17,2-16,Gakpapa yang penting punya seller2 udah kayak keluarga sendiri ❤️ #glowtospain  #eliteglowbal  ,"#glowtospain , #eliteglowbal ",original sound  - msglow.beauty,1237,17,8,24
https://www.tiktok.com/@msglowbeauty/video/7471806695417728274,7471806695417728274,msglowbeauty,532.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/okxpKxAETuEdspKnApBIRM2FUfCztWEUBDiBge?lk3s=81f88b70&x-expires=1742040000&x-signature=EAZ0%2FdtRQyDgdVe4ikGI26T9p%2FA%3D&shp=81f88b70&shcp=-,2025-02-16,2025-03-13 21:05:49,2-16,"Ngerayain ultah seller di Spanyol 🇪🇸, kerasa banget kehangatannya sampe sini 🥹❤️ #glowtospain  #eliteglowbal  ","#glowtospain , #eliteglowbal ",original sound  - msglow.beauty,4151,53,30,203
https://www.tiktok.com/@msglowbeauty/video/7471628465456827656,7471628465456827656,msglowbeauty,187K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ocidZfIAgKALsIjHFfMJewe5AnGGMSAQmAPe2h?lk3s=81f88b70&x-expires=1742040000&x-signature=2mV4O31DtV2HVPeMTADuOQHStU0%3D&shp=81f88b70&shcp=-,2025-02-15,2025-03-13 21:06:20,2-15,Petjah banget emang kalau sama ka lucinta luna ✨😂 #lucintaluna  #glowtospain  ,"#lucintaluna , #glowtospain ",original sound  - msglow.beauty,2518,46,61,106
https://www.tiktok.com/@msglowbeauty/video/7471496129671073032,7471496129671073032,msglowbeauty,362K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/occwqCoGPCFfowlLIetCpAILIDjweYzADjQi6p?lk3s=81f88b70&x-expires=1742040000&x-signature=7fJ3TVeaqFHyt8T0ZfwJWgsfptQ%3D&shp=81f88b70&shcp=-,2025-02-15,2025-03-13 21:06:51,2-15,Ini dia keseruan EliteGlowbal di Barcelona Day 1 ❤️🇪🇸 #eliteglowbal  #glowtospain  #barcelona  ,"#eliteglowbal , #glowtospain , #barcelona ",original sound  - msglow.beauty,3761,65,35,116
https://www.tiktok.com/@msglowbeauty/video/7471479881533099282,7471479881533099282,msglowbeauty,116.3K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o4ZqB8VAEbLnY7ZEHwPAwBl2FiHAXiBBu0UIH?lk3s=81f88b70&x-expires=1742040000&x-signature=sCYWPW58TykQ4Adu46EJ2BxGcg4%3D&shp=81f88b70&shcp=-,2025-02-15,2025-03-13 21:07:22,2-15,Tungguin keseruaaan MSGLOW team di spaainn!! 🤩🤩 #MSGLOWBEAUTY  ,#MSGLOWBEAUTY ,Milk Tea - Official Sound Studio,724,17,5,30
https://www.tiktok.com/@msglowbeauty/video/7471373859476802824,7471373859476802824,msglowbeauty,143.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oQ2XGeM7IIKoQvpLHCPALCfvIoj0AbXieDcg43?lk3s=81f88b70&x-expires=1742040000&x-signature=TXXfmJ%2BqJcGnUamoTyOoHOdBktU%3D&shp=81f88b70&shcp=-,2025-02-15,2025-03-13 21:07:52,2-15,Gak dimana2 ka keanu @Keanuagl  emang suka marah2 yaa tapi gemesh banget 😂❤️🇪🇸 #eliteglowbal  #glowtospain  #barcelona  ,"#eliteglowbal , #glowtospain , #barcelona ",original sound  - msglow.beauty,3557,45,11,69
https://www.tiktok.com/@msglowbeauty/video/7471366168356457746,7471366168356457746,msglowbeauty,77.1K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/owfrQAL2A4g7F2EfMAGAgfvuMreAPSKiAnIJeq?lk3s=81f88b70&x-expires=1742040000&x-signature=bUhVorB9FCwRk6MMKJ%2BNnb79GtU%3D&shp=81f88b70&shcp=-,2025-02-15,2025-03-13 21:08:24,2-15,Makan malam hari pertama di Barcelona 🇪🇸❤️ gak sabar nunggu keseruan EliteGlowbal besok 🇪🇸 #eliteglowbal  #glowtospain  #barcelona  ,"#eliteglowbal , #glowtospain , #barcelona ",A Kiss from Spain - Michael Pearse,460,4,6,4
https://www.tiktok.com/@msglowbeauty/video/7471344063015308599,7471344063015308599,msglowbeauty,5239,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-15,2025-03-13 21:08:55,2-15,Niiihh masih ada promo spesial hari valentines loh beautiess!!! yukkk nikmatin promo nyaaa😍😍😍😍💖💖💖 #MSGLOWBEAUTY  ,#MSGLOWBEAUTY ,Milk Tea - Official Sound Studio,346,0,12,5
https://www.tiktok.com/@msglowbeauty/video/7471344038659083575,7471344038659083575,msglowbeauty,51K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-15,2025-03-13 21:09:26,2-15,Happy Valentines Day beauties🤩💖 minglow bagi bagi hadiah gratis nihhh spesial di hari valentines! siapa yaang mauu komen dibawah yah🤔🤭🤩 #MSGLOWBEAUTY  ,#MSGLOWBEAUTY ,original sound  - msglow.beauty,392,4,3,3
